 ID,Date,Water Level / Niveau d'eau (m),Grade,Symbol / Symbole,QA/QC,Discharge / Débit (cms),Grade,Symbol / Symbole,QA/QC
08MH149,2018-04-28T08:47:00-08:00,46.994,,,1,,,,
08MH149,2018-04-28T08:52:00-08:00,47.011,,,1,,,,
08MH149,2018-04-28T08:57:00-08:00,46.994,,,1,,,,
08MH149,2018-04-28T09:02:00-08:00,47.004,,,1,,,,
08MH149,2018-04-28T09:07:00-08:00,47.003,,,1,,,,
08MH149,2018-04-28T09:12:00-08:00,47.010,,,1,,,,
08MH149,2018-04-28T09:17:00-08:00,47.016,,,1,,,,
08MH149,2018-04-28T09:22:00-08:00,46.996,,,1,,,,
08MH149,2018-04-28T09:27:00-08:00,47.004,,,1,,,,
08MH149,2018-04-28T09:32:00-08:00,47.007,,,1,,,,
08MH149,2018-04-28T09:37:00-08:00,47.004,,,1,,,,
08MH149,2018-04-28T09:42:00-08:00,47.009,,,1,,,,
08MH149,2018-04-28T09:47:00-08:00,47.003,,,1,,,,
08MH149,2018-04-28T09:52:00-08:00,47.010,,,1,,,,
08MH149,2018-04-28T09:57:00-08:00,47.013,,,1,,,,
08MH149,2018-04-28T10:02:00-08:00,47.009,,,1,,,,
08MH149,2018-04-28T10:07:00-08:00,47.008,,,1,,,,
08MH149,2018-04-28T10:12:00-08:00,47.009,,,1,,,,
08MH149,2018-04-28T10:17:00-08:00,47.012,,,1,,,,
08MH149,2018-04-28T10:22:00-08:00,47.012,,,1,,,,
08MH149,2018-04-28T10:27:00-08:00,47.016,,,1,,,,
08MH149,2018-04-28T10:32:00-08:00,47.013,,,1,,,,
08MH149,2018-04-28T10:37:00-08:00,47.016,,,1,,,,
08MH149,2018-04-28T10:42:00-08:00,47.013,,,1,,,,
08MH149,2018-04-28T10:47:00-08:00,47.012,,,1,,,,
08MH149,2018-04-28T10:52:00-08:00,47.012,,,1,,,,
08MH149,2018-04-28T10:57:00-08:00,47.013,,,1,,,,
08MH149,2018-04-28T11:02:00-08:00,47.011,,,1,,,,
08MH149,2018-04-28T11:07:00-08:00,47.019,,,1,,,,
08MH149,2018-04-28T11:12:00-08:00,47.016,,,1,,,,
08MH149,2018-04-28T11:17:00-08:00,47.009,,,1,,,,
08MH149,2018-04-28T11:22:00-08:00,47.019,,,1,,,,
08MH149,2018-04-28T11:27:00-08:00,47.012,,,1,,,,
08MH149,2018-04-28T11:32:00-08:00,47.019,,,1,,,,
08MH149,2018-04-28T11:37:00-08:00,47.017,,,1,,,,
08MH149,2018-04-28T11:42:00-08:00,47.014,,,1,,,,
08MH149,2018-04-28T11:47:00-08:00,47.017,,,1,,,,
08MH149,2018-04-28T11:52:00-08:00,47.027,,,1,,,,
08MH149,2018-04-28T11:57:00-08:00,47.015,,,1,,,,
08MH149,2018-04-28T12:02:00-08:00,47.019,,,1,,,,
08MH149,2018-04-28T12:07:00-08:00,47.016,,,1,,,,
08MH149,2018-04-28T12:12:00-08:00,47.020,,,1,,,,
08MH149,2018-04-28T12:17:00-08:00,47.020,,,1,,,,
08MH149,2018-04-28T12:22:00-08:00,47.021,,,1,,,,
08MH149,2018-04-28T12:27:00-08:00,47.020,,,1,,,,
08MH149,2018-04-28T12:32:00-08:00,47.020,,,1,,,,
08MH149,2018-04-28T12:37:00-08:00,47.023,,,1,,,,
08MH149,2018-04-28T12:42:00-08:00,47.025,,,1,,,,
08MH149,2018-04-28T12:47:00-08:00,47.027,,,1,,,,
08MH149,2018-04-28T12:52:00-08:00,47.029,,,1,,,,
08MH149,2018-04-28T12:57:00-08:00,47.020,,,1,,,,
08MH149,2018-04-28T13:02:00-08:00,47.032,,,1,,,,
08MH149,2018-04-28T13:07:00-08:00,47.023,,,1,,,,
08MH149,2018-04-28T13:12:00-08:00,47.033,,,1,,,,
08MH149,2018-04-28T13:17:00-08:00,47.036,,,1,,,,
08MH149,2018-04-28T13:22:00-08:00,47.025,,,1,,,,
08MH149,2018-04-28T13:27:00-08:00,47.038,,,1,,,,
08MH149,2018-04-28T13:32:00-08:00,47.025,,,1,,,,
08MH149,2018-04-28T13:37:00-08:00,47.025,,,1,,,,
08MH149,2018-04-28T13:42:00-08:00,47.036,,,1,,,,
08MH149,2018-04-28T13:47:00-08:00,47.035,,,1,,,,
08MH149,2018-04-28T13:52:00-08:00,47.030,,,1,,,,
08MH149,2018-04-28T13:57:00-08:00,47.028,,,1,,,,
08MH149,2018-04-28T14:02:00-08:00,47.037,,,1,,,,
08MH149,2018-04-28T14:07:00-08:00,47.034,,,1,,,,
08MH149,2018-04-28T14:12:00-08:00,47.029,,,1,,,,
08MH149,2018-04-28T14:17:00-08:00,47.035,,,1,,,,
08MH149,2018-04-28T14:22:00-08:00,47.034,,,1,,,,
08MH149,2018-04-28T14:27:00-08:00,47.033,,,1,,,,
08MH149,2018-04-28T14:32:00-08:00,47.040,,,1,,,,
08MH149,2018-04-28T14:37:00-08:00,47.038,,,1,,,,
08MH149,2018-04-28T14:42:00-08:00,47.037,,,1,,,,
08MH149,2018-04-28T14:47:00-08:00,47.032,,,1,,,,
08MH149,2018-04-28T14:52:00-08:00,47.042,,,1,,,,
08MH149,2018-04-28T14:57:00-08:00,47.039,,,1,,,,
08MH149,2018-04-28T15:02:00-08:00,47.034,,,1,,,,
08MH149,2018-04-28T15:07:00-08:00,47.045,,,1,,,,
08MH149,2018-04-28T15:12:00-08:00,47.040,,,1,,,,
08MH149,2018-04-28T15:17:00-08:00,47.037,,,1,,,,
08MH149,2018-04-28T15:22:00-08:00,47.040,,,1,,,,
08MH149,2018-04-28T15:27:00-08:00,47.037,,,1,,,,
08MH149,2018-04-28T15:32:00-08:00,47.047,,,1,,,,
08MH149,2018-04-28T15:37:00-08:00,47.042,,,1,,,,
08MH149,2018-04-28T15:42:00-08:00,47.041,,,1,,,,
08MH149,2018-04-28T15:47:00-08:00,47.048,,,1,,,,
08MH149,2018-04-28T15:52:00-08:00,47.044,,,1,,,,
08MH149,2018-04-28T15:57:00-08:00,47.051,,,1,,,,
08MH149,2018-04-28T16:02:00-08:00,47.045,,,1,,,,
08MH149,2018-04-28T16:07:00-08:00,47.051,,,1,,,,
08MH149,2018-04-28T16:12:00-08:00,47.045,,,1,,,,
08MH149,2018-04-28T16:17:00-08:00,47.045,,,1,,,,
08MH149,2018-04-28T16:22:00-08:00,47.047,,,1,,,,
08MH149,2018-04-28T16:27:00-08:00,47.042,,,1,,,,
08MH149,2018-04-28T16:32:00-08:00,47.048,,,1,,,,
08MH149,2018-04-28T16:37:00-08:00,47.054,,,1,,,,
08MH149,2018-04-28T16:42:00-08:00,47.045,,,1,,,,
08MH149,2018-04-28T16:47:00-08:00,47.050,,,1,,,,
08MH149,2018-04-28T16:52:00-08:00,47.045,,,1,,,,
08MH149,2018-04-28T16:57:00-08:00,47.052,,,1,,,,
08MH149,2018-04-28T17:02:00-08:00,47.053,,,1,,,,
08MH149,2018-04-28T17:07:00-08:00,47.053,,,1,,,,
08MH149,2018-04-28T17:12:00-08:00,47.055,,,1,,,,
08MH149,2018-04-28T17:17:00-08:00,47.053,,,1,,,,
08MH149,2018-04-28T17:22:00-08:00,47.055,,,1,,,,
08MH149,2018-04-28T17:27:00-08:00,47.054,,,1,,,,
08MH149,2018-04-28T17:32:00-08:00,47.054,,,1,,,,
08MH149,2018-04-28T17:37:00-08:00,47.056,,,1,,,,
08MH149,2018-04-28T17:42:00-08:00,47.055,,,1,,,,
08MH149,2018-04-28T17:47:00-08:00,47.054,,,1,,,,
08MH149,2018-04-28T17:52:00-08:00,47.056,,,1,,,,
08MH149,2018-04-28T17:57:00-08:00,47.057,,,1,,,,
08MH149,2018-04-28T18:02:00-08:00,47.060,,,1,,,,
08MH149,2018-04-28T18:07:00-08:00,47.056,,,1,,,,
08MH149,2018-04-28T18:12:00-08:00,47.059,,,1,,,,
08MH149,2018-04-28T18:17:00-08:00,47.064,,,1,,,,
08MH149,2018-04-28T18:22:00-08:00,47.055,,,1,,,,
08MH149,2018-04-28T18:27:00-08:00,47.062,,,1,,,,
08MH149,2018-04-28T18:32:00-08:00,47.062,,,1,,,,
08MH149,2018-04-28T18:37:00-08:00,47.055,,,1,,,,
08MH149,2018-04-28T18:42:00-08:00,47.068,,,1,,,,
08MH149,2018-04-28T18:47:00-08:00,47.066,,,1,,,,
08MH149,2018-04-28T18:52:00-08:00,47.063,,,1,,,,
08MH149,2018-04-28T18:57:00-08:00,47.070,,,1,,,,
08MH149,2018-04-28T19:02:00-08:00,47.066,,,1,,,,
08MH149,2018-04-28T19:07:00-08:00,47.059,,,1,,,,
08MH149,2018-04-28T19:12:00-08:00,47.068,,,1,,,,
08MH149,2018-04-28T19:17:00-08:00,47.061,,,1,,,,
08MH149,2018-04-28T19:22:00-08:00,47.064,,,1,,,,
08MH149,2018-04-28T19:27:00-08:00,47.067,,,1,,,,
08MH149,2018-04-28T19:32:00-08:00,47.071,,,1,,,,
08MH149,2018-04-28T19:37:00-08:00,47.063,,,1,,,,
08MH149,2018-04-28T19:42:00-08:00,47.072,,,1,,,,
08MH149,2018-04-28T19:47:00-08:00,47.066,,,1,,,,
08MH149,2018-04-28T19:52:00-08:00,47.074,,,1,,,,
08MH149,2018-04-28T19:57:00-08:00,47.069,,,1,,,,
08MH149,2018-04-28T20:02:00-08:00,47.067,,,1,,,,
08MH149,2018-04-28T20:07:00-08:00,47.074,,,1,,,,
08MH149,2018-04-28T20:12:00-08:00,47.071,,,1,,,,
08MH149,2018-04-28T20:17:00-08:00,47.072,,,1,,,,
08MH149,2018-04-28T20:22:00-08:00,47.080,,,1,,,,
08MH149,2018-04-28T20:27:00-08:00,47.075,,,1,,,,
08MH149,2018-04-28T20:32:00-08:00,47.082,,,1,,,,
08MH149,2018-04-28T20:37:00-08:00,47.076,,,1,,,,
08MH149,2018-04-28T20:42:00-08:00,47.073,,,1,,,,
08MH149,2018-04-28T20:47:00-08:00,47.081,,,1,,,,
08MH149,2018-04-28T20:52:00-08:00,47.074,,,1,,,,
08MH149,2018-04-28T20:57:00-08:00,47.082,,,1,,,,
08MH149,2018-04-28T21:02:00-08:00,47.074,,,1,,,,
08MH149,2018-04-28T21:07:00-08:00,47.080,,,1,,,,
08MH149,2018-04-28T21:12:00-08:00,47.075,,,1,,,,
08MH149,2018-04-28T21:17:00-08:00,47.083,,,1,,,,
08MH149,2018-04-28T21:22:00-08:00,47.077,,,1,,,,
08MH149,2018-04-28T21:27:00-08:00,47.081,,,1,,,,
08MH149,2018-04-28T21:32:00-08:00,47.086,,,1,,,,
08MH149,2018-04-28T21:37:00-08:00,47.089,,,1,,,,
08MH149,2018-04-28T21:42:00-08:00,47.083,,,1,,,,
08MH149,2018-04-28T21:47:00-08:00,47.084,,,1,,,,
08MH149,2018-04-28T21:52:00-08:00,47.086,,,1,,,,
08MH149,2018-04-28T21:57:00-08:00,47.080,,,1,,,,
08MH149,2018-04-28T22:02:00-08:00,47.090,,,1,,,,
08MH149,2018-04-28T22:07:00-08:00,47.086,,,1,,,,
08MH149,2018-04-28T22:12:00-08:00,47.091,,,1,,,,
08MH149,2018-04-28T22:17:00-08:00,47.092,,,1,,,,
08MH149,2018-04-28T22:22:00-08:00,47.083,,,1,,,,
08MH149,2018-04-28T22:27:00-08:00,47.096,,,1,,,,
08MH149,2018-04-28T22:32:00-08:00,47.087,,,1,,,,
08MH149,2018-04-28T22:37:00-08:00,47.089,,,1,,,,
08MH149,2018-04-28T22:42:00-08:00,47.089,,,1,,,,
08MH149,2018-04-28T22:47:00-08:00,47.086,,,1,,,,
08MH149,2018-04-28T22:52:00-08:00,47.094,,,1,,,,
08MH149,2018-04-28T22:57:00-08:00,47.096,,,1,,,,
08MH149,2018-04-28T23:02:00-08:00,47.096,,,1,,,,
08MH149,2018-04-28T23:07:00-08:00,47.094,,,1,,,,
08MH149,2018-04-28T23:12:00-08:00,47.092,,,1,,,,
08MH149,2018-04-28T23:17:00-08:00,47.096,,,1,,,,
08MH149,2018-04-28T23:22:00-08:00,47.097,,,1,,,,
08MH149,2018-04-28T23:27:00-08:00,47.098,,,1,,,,
08MH149,2018-04-28T23:32:00-08:00,47.096,,,1,,,,
08MH149,2018-04-28T23:37:00-08:00,47.098,,,1,,,,
08MH149,2018-04-28T23:42:00-08:00,47.097,,,1,,,,
08MH149,2018-04-28T23:47:00-08:00,47.099,,,1,,,,
08MH149,2018-04-28T23:52:00-08:00,47.099,,,1,,,,
08MH149,2018-04-28T23:57:00-08:00,47.095,,,1,,,,
08MH149,2018-04-29T00:02:00-08:00,47.096,,,1,,,,
08MH149,2018-04-29T00:07:00-08:00,47.097,,,1,,,,
08MH149,2018-04-29T00:12:00-08:00,47.099,,,1,,,,
08MH149,2018-04-29T00:17:00-08:00,47.097,,,1,,,,
08MH149,2018-04-29T00:22:00-08:00,47.109,,,1,,,,
08MH149,2018-04-29T00:27:00-08:00,47.106,,,1,,,,
08MH149,2018-04-29T00:32:00-08:00,47.104,,,1,,,,
08MH149,2018-04-29T00:37:00-08:00,47.105,,,1,,,,
08MH149,2018-04-29T00:42:00-08:00,47.102,,,1,,,,
08MH149,2018-04-29T00:47:00-08:00,47.104,,,1,,,,
08MH149,2018-04-29T00:52:00-08:00,47.101,,,1,,,,
08MH149,2018-04-29T00:57:00-08:00,47.102,,,1,,,,
08MH149,2018-04-29T01:02:00-08:00,47.102,,,1,,,,
08MH149,2018-04-29T01:07:00-08:00,47.102,,,1,,,,
08MH149,2018-04-29T01:12:00-08:00,47.102,,,1,,,,
08MH149,2018-04-29T01:17:00-08:00,47.115,,,1,,,,
08MH149,2018-04-29T01:22:00-08:00,47.115,,,1,,,,
08MH149,2018-04-29T01:27:00-08:00,47.113,,,1,,,,
08MH149,2018-04-29T01:32:00-08:00,47.111,,,1,,,,
08MH149,2018-04-29T01:37:00-08:00,47.113,,,1,,,,
08MH149,2018-04-29T01:42:00-08:00,47.112,,,1,,,,
08MH149,2018-04-29T01:47:00-08:00,47.111,,,1,,,,
08MH149,2018-04-29T01:52:00-08:00,47.112,,,1,,,,
08MH149,2018-04-29T01:57:00-08:00,47.111,,,1,,,,
08MH149,2018-04-29T02:02:00-08:00,47.114,,,1,,,,
08MH149,2018-04-29T02:07:00-08:00,47.110,,,1,,,,
08MH149,2018-04-29T02:12:00-08:00,47.120,,,1,,,,
08MH149,2018-04-29T02:17:00-08:00,47.123,,,1,,,,
08MH149,2018-04-29T02:22:00-08:00,47.121,,,1,,,,
08MH149,2018-04-29T02:27:00-08:00,47.119,,,1,,,,
08MH149,2018-04-29T02:32:00-08:00,47.119,,,1,,,,
08MH149,2018-04-29T02:37:00-08:00,47.119,,,1,,,,
08MH149,2018-04-29T02:42:00-08:00,47.115,,,1,,,,
08MH149,2018-04-29T02:47:00-08:00,47.115,,,1,,,,
08MH149,2018-04-29T02:52:00-08:00,47.115,,,1,,,,
08MH149,2018-04-29T02:57:00-08:00,47.120,,,1,,,,
08MH149,2018-04-29T03:02:00-08:00,47.117,,,1,,,,
08MH149,2018-04-29T03:07:00-08:00,47.123,,,1,,,,
08MH149,2018-04-29T03:12:00-08:00,47.125,,,1,,,,
08MH149,2018-04-29T03:17:00-08:00,47.123,,,1,,,,
08MH149,2018-04-29T03:22:00-08:00,47.121,,,1,,,,
08MH149,2018-04-29T03:27:00-08:00,47.123,,,1,,,,
08MH149,2018-04-29T03:32:00-08:00,47.123,,,1,,,,
08MH149,2018-04-29T03:37:00-08:00,47.121,,,1,,,,
08MH149,2018-04-29T03:42:00-08:00,47.119,,,1,,,,
08MH149,2018-04-29T03:47:00-08:00,47.121,,,1,,,,
08MH149,2018-04-29T03:52:00-08:00,47.129,,,1,,,,
08MH149,2018-04-29T03:57:00-08:00,47.129,,,1,,,,
08MH149,2018-04-29T04:02:00-08:00,47.128,,,1,,,,
08MH149,2018-04-29T04:07:00-08:00,47.127,,,1,,,,
08MH149,2018-04-29T04:12:00-08:00,47.127,,,1,,,,
08MH149,2018-04-29T04:17:00-08:00,47.127,,,1,,,,
08MH149,2018-04-29T04:22:00-08:00,47.125,,,1,,,,
08MH149,2018-04-29T04:27:00-08:00,47.126,,,1,,,,
08MH149,2018-04-29T04:32:00-08:00,47.136,,,1,,,,
08MH149,2018-04-29T04:37:00-08:00,47.134,,,1,,,,
08MH149,2018-04-29T04:42:00-08:00,47.135,,,1,,,,
08MH149,2018-04-29T04:47:00-08:00,47.133,,,1,,,,
08MH149,2018-04-29T04:52:00-08:00,47.124,,,1,,,,
08MH149,2018-04-29T04:57:00-08:00,47.128,,,1,,,,
08MH149,2018-04-29T05:02:00-08:00,47.139,,,1,,,,
08MH149,2018-04-29T05:07:00-08:00,47.132,,,1,,,,
08MH149,2018-04-29T05:12:00-08:00,47.132,,,1,,,,
08MH149,2018-04-29T05:17:00-08:00,47.136,,,1,,,,
08MH149,2018-04-29T05:22:00-08:00,47.139,,,1,,,,
08MH149,2018-04-29T05:27:00-08:00,47.139,,,1,,,,
08MH149,2018-04-29T05:32:00-08:00,47.133,,,1,,,,
08MH149,2018-04-29T05:37:00-08:00,47.135,,,1,,,,
08MH149,2018-04-29T05:42:00-08:00,47.136,,,1,,,,
08MH149,2018-04-29T05:47:00-08:00,47.140,,,1,,,,
08MH149,2018-04-29T05:52:00-08:00,47.131,,,1,,,,
08MH149,2018-04-29T05:57:00-08:00,47.143,,,1,,,,
08MH149,2018-04-29T06:02:00-08:00,47.134,,,1,,,,
08MH149,2018-04-29T06:07:00-08:00,47.136,,,1,,,,
08MH149,2018-04-29T06:12:00-08:00,47.140,,,1,,,,
08MH149,2018-04-29T06:17:00-08:00,47.141,,,1,,,,
08MH149,2018-04-29T06:22:00-08:00,47.142,,,1,,,,
08MH149,2018-04-29T06:27:00-08:00,47.145,,,1,,,,
08MH149,2018-04-29T06:32:00-08:00,47.140,,,1,,,,
08MH149,2018-04-29T06:37:00-08:00,47.139,,,1,,,,
08MH149,2018-04-29T06:42:00-08:00,47.142,,,1,,,,
08MH149,2018-04-29T06:47:00-08:00,47.142,,,1,,,,
08MH149,2018-04-29T06:52:00-08:00,47.145,,,1,,,,
08MH149,2018-04-29T06:57:00-08:00,47.148,,,1,,,,
08MH149,2018-04-29T07:02:00-08:00,47.138,,,1,,,,
08MH149,2018-04-29T07:07:00-08:00,47.150,,,1,,,,
08MH149,2018-04-29T07:12:00-08:00,47.139,,,1,,,,
08MH149,2018-04-29T07:17:00-08:00,47.141,,,1,,,,
08MH149,2018-04-29T07:22:00-08:00,47.146,,,1,,,,
08MH149,2018-04-29T07:27:00-08:00,47.148,,,1,,,,
08MH149,2018-04-29T07:32:00-08:00,47.149,,,1,,,,
08MH149,2018-04-29T07:37:00-08:00,47.152,,,1,,,,
08MH149,2018-04-29T07:42:00-08:00,47.140,,,1,,,,
08MH149,2018-04-29T07:47:00-08:00,47.151,,,1,,,,
08MH149,2018-04-29T07:52:00-08:00,47.143,,,1,,,,
08MH149,2018-04-29T07:57:00-08:00,47.145,,,1,,,,
08MH149,2018-04-29T08:02:00-08:00,47.151,,,1,,,,
08MH149,2018-04-29T08:07:00-08:00,47.141,,,1,,,,
08MH149,2018-04-29T08:12:00-08:00,47.146,,,1,,,,
08MH149,2018-04-29T08:17:00-08:00,47.149,,,1,,,,
08MH149,2018-04-29T08:22:00-08:00,47.150,,,1,,,,
08MH149,2018-04-29T08:27:00-08:00,47.151,,,1,,,,
08MH149,2018-04-29T08:32:00-08:00,47.144,,,1,,,,
08MH149,2018-04-29T08:37:00-08:00,47.153,,,1,,,,
08MH149,2018-04-29T08:42:00-08:00,47.153,,,1,,,,
08MH149,2018-04-29T08:47:00-08:00,47.146,,,1,,,,
08MH149,2018-04-29T08:52:00-08:00,47.150,,,1,,,,
08MH149,2018-04-29T08:57:00-08:00,47.152,,,1,,,,
08MH149,2018-04-29T09:02:00-08:00,47.156,,,1,,,,
08MH149,2018-04-29T09:07:00-08:00,47.154,,,1,,,,
08MH149,2018-04-29T09:12:00-08:00,47.154,,,1,,,,
08MH149,2018-04-29T09:17:00-08:00,47.160,,,1,,,,
08MH149,2018-04-29T09:22:00-08:00,47.153,,,1,,,,
08MH149,2018-04-29T09:27:00-08:00,47.150,,,1,,,,
08MH149,2018-04-29T09:32:00-08:00,47.147,,,1,,,,
08MH149,2018-04-29T09:37:00-08:00,47.147,,,1,,,,
08MH149,2018-04-29T09:42:00-08:00,47.154,,,1,,,,
08MH149,2018-04-29T09:47:00-08:00,47.156,,,1,,,,
08MH149,2018-04-29T09:52:00-08:00,47.153,,,1,,,,
08MH149,2018-04-29T09:57:00-08:00,47.152,,,1,,,,
08MH149,2018-04-29T10:02:00-08:00,47.152,,,1,,,,
08MH149,2018-04-29T10:07:00-08:00,47.150,,,1,,,,
08MH149,2018-04-29T10:12:00-08:00,47.159,,,1,,,,
08MH149,2018-04-29T10:17:00-08:00,47.151,,,1,,,,
08MH149,2018-04-29T10:22:00-08:00,47.160,,,1,,,,
08MH149,2018-04-29T10:27:00-08:00,47.163,,,1,,,,
08MH149,2018-04-29T10:32:00-08:00,47.153,,,1,,,,
08MH149,2018-04-29T10:37:00-08:00,47.156,,,1,,,,
08MH149,2018-04-29T10:42:00-08:00,47.160,,,1,,,,
08MH149,2018-04-29T10:47:00-08:00,47.159,,,1,,,,
08MH149,2018-04-29T10:52:00-08:00,47.162,,,1,,,,
08MH149,2018-04-29T10:57:00-08:00,47.165,,,1,,,,
08MH149,2018-04-29T11:02:00-08:00,47.160,,,1,,,,
08MH149,2018-04-29T11:07:00-08:00,47.161,,,1,,,,
08MH149,2018-04-29T11:12:00-08:00,47.166,,,1,,,,
08MH149,2018-04-29T11:17:00-08:00,47.168,,,1,,,,
08MH149,2018-04-29T11:22:00-08:00,47.163,,,1,,,,
08MH149,2018-04-29T11:27:00-08:00,47.168,,,1,,,,
08MH149,2018-04-29T11:32:00-08:00,47.169,,,1,,,,
08MH149,2018-04-29T11:37:00-08:00,47.169,,,1,,,,
08MH149,2018-04-29T11:42:00-08:00,47.170,,,1,,,,
08MH149,2018-04-29T11:47:00-08:00,47.166,,,1,,,,
08MH149,2018-04-29T11:52:00-08:00,47.169,,,1,,,,
08MH149,2018-04-29T11:57:00-08:00,47.171,,,1,,,,
08MH149,2018-04-29T12:02:00-08:00,47.169,,,1,,,,
08MH149,2018-04-29T12:07:00-08:00,47.170,,,1,,,,
08MH149,2018-04-29T12:12:00-08:00,47.165,,,1,,,,
08MH149,2018-04-29T12:17:00-08:00,47.174,,,1,,,,
08MH149,2018-04-29T12:22:00-08:00,47.168,,,1,,,,
08MH149,2018-04-29T12:27:00-08:00,47.169,,,1,,,,
08MH149,2018-04-29T12:32:00-08:00,47.169,,,1,,,,
08MH149,2018-04-29T12:37:00-08:00,47.170,,,1,,,,
08MH149,2018-04-29T12:42:00-08:00,47.172,,,1,,,,
08MH149,2018-04-29T12:47:00-08:00,47.176,,,1,,,,
08MH149,2018-04-29T12:52:00-08:00,47.168,,,1,,,,
08MH149,2018-04-29T12:57:00-08:00,47.167,,,1,,,,
08MH149,2018-04-29T13:02:00-08:00,47.171,,,1,,,,
08MH149,2018-04-29T13:07:00-08:00,47.175,,,1,,,,
08MH149,2018-04-29T13:12:00-08:00,47.175,,,1,,,,
08MH149,2018-04-29T13:17:00-08:00,47.173,,,1,,,,
08MH149,2018-04-29T13:22:00-08:00,47.175,,,1,,,,
08MH149,2018-04-29T13:27:00-08:00,47.174,,,1,,,,
08MH149,2018-04-29T13:32:00-08:00,47.166,,,1,,,,
08MH149,2018-04-29T13:37:00-08:00,47.175,,,1,,,,
08MH149,2018-04-29T13:42:00-08:00,47.171,,,1,,,,
08MH149,2018-04-29T13:47:00-08:00,47.168,,,1,,,,
08MH149,2018-04-29T13:52:00-08:00,47.176,,,1,,,,
08MH149,2018-04-29T13:57:00-08:00,47.176,,,1,,,,
08MH149,2018-04-29T14:02:00-08:00,47.174,,,1,,,,
08MH149,2018-04-29T14:07:00-08:00,47.173,,,1,,,,
08MH149,2018-04-29T14:12:00-08:00,47.171,,,1,,,,
08MH149,2018-04-29T14:17:00-08:00,47.174,,,1,,,,
08MH149,2018-04-29T14:22:00-08:00,47.174,,,1,,,,
08MH149,2018-04-29T14:27:00-08:00,47.172,,,1,,,,
08MH149,2018-04-29T14:32:00-08:00,47.179,,,1,,,,
08MH149,2018-04-29T14:37:00-08:00,47.176,,,1,,,,
08MH149,2018-04-29T14:42:00-08:00,47.182,,,1,,,,
08MH149,2018-04-29T14:47:00-08:00,47.182,,,1,,,,
08MH149,2018-04-29T14:52:00-08:00,47.178,,,1,,,,
08MH149,2018-04-29T14:57:00-08:00,47.187,,,1,,,,
08MH149,2018-04-29T15:02:00-08:00,47.182,,,1,,,,
08MH149,2018-04-29T15:07:00-08:00,47.181,,,1,,,,
08MH149,2018-04-29T15:12:00-08:00,47.179,,,1,,,,
08MH149,2018-04-29T15:17:00-08:00,47.187,,,1,,,,
08MH149,2018-04-29T15:22:00-08:00,47.184,,,1,,,,
08MH149,2018-04-29T15:27:00-08:00,47.177,,,1,,,,
08MH149,2018-04-29T15:32:00-08:00,47.186,,,1,,,,
08MH149,2018-04-29T15:37:00-08:00,47.183,,,1,,,,
08MH149,2018-04-29T15:42:00-08:00,47.179,,,1,,,,
08MH149,2018-04-29T15:47:00-08:00,47.187,,,1,,,,
08MH149,2018-04-29T15:52:00-08:00,47.181,,,1,,,,
08MH149,2018-04-29T15:57:00-08:00,47.190,,,1,,,,
08MH149,2018-04-29T16:02:00-08:00,47.185,,,1,,,,
08MH149,2018-04-29T16:07:00-08:00,47.190,,,1,,,,
08MH149,2018-04-29T16:12:00-08:00,47.185,,,1,,,,
08MH149,2018-04-29T16:17:00-08:00,47.189,,,1,,,,
08MH149,2018-04-29T16:22:00-08:00,47.185,,,1,,,,
08MH149,2018-04-29T16:27:00-08:00,47.191,,,1,,,,
08MH149,2018-04-29T16:32:00-08:00,47.187,,,1,,,,
08MH149,2018-04-29T16:37:00-08:00,47.190,,,1,,,,
08MH149,2018-04-29T16:42:00-08:00,47.185,,,1,,,,
08MH149,2018-04-29T16:47:00-08:00,47.191,,,1,,,,
08MH149,2018-04-29T16:52:00-08:00,47.197,,,1,,,,
08MH149,2018-04-29T16:57:00-08:00,47.190,,,1,,,,
08MH149,2018-04-29T17:02:00-08:00,47.183,,,1,,,,
08MH149,2018-04-29T17:07:00-08:00,47.191,,,1,,,,
08MH149,2018-04-29T17:12:00-08:00,47.193,,,1,,,,
08MH149,2018-04-29T17:17:00-08:00,47.186,,,1,,,,
08MH149,2018-04-29T17:22:00-08:00,47.194,,,1,,,,
08MH149,2018-04-29T17:27:00-08:00,47.187,,,1,,,,
08MH149,2018-04-29T17:32:00-08:00,47.191,,,1,,,,
08MH149,2018-04-29T17:37:00-08:00,47.198,,,1,,,,
08MH149,2018-04-29T17:42:00-08:00,47.193,,,1,,,,
08MH149,2018-04-29T17:47:00-08:00,47.198,,,1,,,,
08MH149,2018-04-29T17:52:00-08:00,47.197,,,1,,,,
08MH149,2018-04-29T17:57:00-08:00,47.194,,,1,,,,
08MH149,2018-04-29T18:02:00-08:00,47.196,,,1,,,,
08MH149,2018-04-29T18:07:00-08:00,47.200,,,1,,,,
08MH149,2018-04-29T18:12:00-08:00,47.195,,,1,,,,
08MH149,2018-04-29T18:17:00-08:00,47.201,,,1,,,,
08MH149,2018-04-29T18:22:00-08:00,47.195,,,1,,,,
08MH149,2018-04-29T18:27:00-08:00,47.200,,,1,,,,
08MH149,2018-04-29T18:32:00-08:00,47.197,,,1,,,,
08MH149,2018-04-29T18:37:00-08:00,47.201,,,1,,,,
08MH149,2018-04-29T18:42:00-08:00,47.194,,,1,,,,
08MH149,2018-04-29T18:47:00-08:00,47.202,,,1,,,,
